SP,ST,ET,LB,LMin,LMax,LMean,LSD,UMin,UMax,UMean,USD
1300,2023-12-27T18:14:13,4.5511,0.5,1094.1698970485886,1136.459145797752,1125.2223247705226,11.872620843605297,1136.4698463708175,1139.7515755819716,1137.6196260560064,0.8904309689634112
1350,2023-12-27T18:25:01,6.8234,0.5,1137.0378809683607,1192.7155409049087,1182.7954068547895,12.396106927049233,1192.7071666151542,1193.4342657744653,1193.0484166951544,0.20791804714735349
1400,2023-12-27T18:36:00,6.258733333333334,0.5,1191.225601419399,1243.9697644003415,1235.1838284299338,11.883878024303037,1243.9787606289508,1245.2221632683904,1244.2145360196866,0.2747051768451773
1450,2023-12-27T18:45:00,6.373866666666667,0.5,1241.4445727757993,1297.753474518059,1288.907210718963,12.609382778202594,1297.763266666463,1299.1044560488558,1298.2991162408116,0.38966986020086625
1500,2023-12-27T18:55:00,3.0099333333333336,0.5,1297.2720602444024,1348.125551855047,1335.860001964737,13.999585232700825,1348.1355621055166,1350.036862514793,1349.1017196131556,0.5027150674525697
1100,2023-12-27T19:05:00,0.0118,0.5,1355.4561505541205,1355.4561505541205,1355.4561505541205,0,957.8060674825556,1354.0449477897876,1062.6308038598665,110.46167405271979
700,2023-12-27T19:10:55,0.022733333333333335,0.5,958.8597624237154,958.8597624237154,958.8597624237154,0,609.1640350556308,957.9279565866752,720.8749190506628,99.30820490284987
300,2023-12-27T19:22:27,0.0136,0.5,607.8346929056424,607.8346929056424,607.8346929056424,0,481.1165462595229,607.7962317464869,546.5157277169004,39.46779185585694
100,2023-12-22T10:37:20,0.6839999999999999,0.5,19.000000000000142,24.125403874427686,22.446184379155287,1.5244379541954378,21.634390931811925,85.49299417514183,43.77928699214434,23.731226437550312
600,2023-12-22T10:42:15,69.52793333333334,0.5,18.334481251008956,469.2356245653514,329.57405985387555,152.05396286822335,469.322807787536,472.88210565002737,470.6121010512967,0.593781497455523
650,2023-12-22T12:12:20,20.354333333333333,0.5,468.3265632776238,505.4489148795889,493.08640373773954,10.5185917914955,505.49366144532297,511.07119405562116,509.1497331085168,1.604855597839755
700,2023-12-22T12:57:15,17.069033333333334,0.5,507.7646329339768,547.7489531690026,534.3029053099258,11.708489426648468,547.79370157288,554.3933179143239,552.2399038688689,2.049074097247551
750,2023-12-22T13:42:15,17.650966666666665,0.5,549.8687700793525,591.1728467355815,578.2350950701211,11.443400298925667,591.2077807614796,593.9055872746746,593.1343136186539,0.7382556794877068
800,2023-12-22T14:17:15,12.3924,0.5,591.6220842932889,624.2796548572709,611.9057869369137,10.491048236954192,624.3096216173476,629.5531652043777,627.7214402702966,1.6617561704074173
850,2023-12-22T14:47:15,14.076500000000001,0.5,627.444456846104,674.6763149626416,661.4817226273,12.920095493275843,674.7062599311184,678.1114299529859,676.5620843941944,0.7829006267552701
900,2023-12-22T15:17:15,13.110800000000001,0.5,676.062235057092,723.9882953203652,710.7258168628072,13.173284167975684,724.0181906908293,727.0290904043093,726.0895680264681,0.8427596547574218
950,2023-12-22T15:47:15,12.382399999999999,0.5,724.5536082828476,773.5149787489706,761.3887065023774,12.976695486519157,773.5439467516825,776.8354671633808,775.8200045837497,0.9424382888165793
1000,2023-12-22T16:17:15,13.237933333333332,0.5,774.6162592466571,825.0939888756014,813.5991885953806,12.62435552217593,825.1187564788921,826.1193220991873,825.9314594253167,0.21434074613524898
1050,2023-12-22T16:42:17,12.7472,0.5,823.0502304189722,877.0674211565536,865.5140152617006,13.013970443595337,876.943791842521,877.8032603145523,877.4651756761177,0.20993874609699495
1100,2023-12-22T17:07:20,10.8778,0.5,875.7205143183528,928.0790886921527,917.62804394526,12.779676792431951,928.0988551493244,928.9616346282227,928.7955821359797,0.19321265571012633
1150,2023-12-22T17:27:20,10.5735,0.5,927.2172101162141,981.2620636946839,970.9994819609558,13.072139611397425,981.2819052002076,981.9734532392573,981.6789494267465,0.1997251173518522
1250,2023-12-22T17:47:20,12.448333333333332,0.5,980.0130710663216,1090.8576339088866,1073.7402875528646,24.196081046468567,1088.2491691134046,1091.3887597377998,1090.156676531059,0.8505937304803776
1300,2023-12-22T18:10:05,7.6842999999999995,0.5,1087.7495558509836,1142.3245477533444,1132.4040770999018,12.936814669396526,1142.3374729778532,1142.995134325088,1142.5458370287538,0.14003307144814867
1350,2023-12-22T18:23:05,6.120533333333333,0.5,1140.554208772519,1193.9916774099595,1184.2989325773071,12.639385834712138,1194.0017403883724,1195.1770358904214,1194.5941126679006,0.36551370557255364
1400,2023-12-22T18:33:30,6.116333333333333,0.5,1192.6126129943877,1246.5919428100801,1237.2178755156326,12.668959923665602,1246.6022958624037,1248.0387935670917,1247.091893017475,0.41241400399158457
1450,2023-12-22T18:43:59,6.887833333333333,0.5,1245.6519752410532,1301.7137061854764,1292.053363634488,12.244422779628371,1301.3741820362852,1302.7385579529828,1301.878138713033,0.4263659903274649
1500,2023-12-22T18:56:02,6.244,0.5,1299.0063929789758,1353.1027672451535,1344.7256936655988,12.154423422298471,1353.0770278781977,1354.465404643936,1353.5269668113663,0.47417940570146444
1100,2023-12-22T19:07:15,5.510400000000001,0.5,967.1134845367166,1366.2647813867225,1074.1081678066826,112.39483109365821,832.4546905098659,966.9199313370891,930.6320442653324,33.591671462328065
600,2023-12-21T09:30:04,81.11986666666667,0.5,14.498543005846253,436.9350456700597,296.52647903648665,148.08341978008835,433.42704668988495,437.85939885358584,436.83510308471165,1.213953289841398
650,2023-12-21T11:00:05,24.12,0.5,436.28976722082007,474.42300539238664,461.34368942421366,10.847940660591311,474.46765362474434,479.97708527931314,477.7045797104994,1.4456011040883303
700,2023-12-21T11:45:05,19.153000000000002,0.5,479.3389851606262,513.7917292560011,501.97565124296995,9.864687425767224,513.8363351827321,518.0182432282528,516.948577187892,1.21424301459467
750,2023-12-21T12:30:05,18.686533333333333,0.5,517.203857046261,558.0923432828381,545.9293369898369,11.174386677844435,558.1271307735137,562.0614900257533,560.7519543123996,1.171648192775537
800,2023-12-21T13:05:05,16.22533333333333,0.5,560.8901996000786,605.6879114372093,592.2537782229041,12.530525090274047,605.7164524255744,610.07134215373,607.7042921371487,1.0479566715232016
850,2023-12-21T13:35:05,17.380666666666666,0.5,609.9988389926293,658.0322097350895,645.2160307369211,12.201864327383792,658.0622232426294,660.7658945150699,659.8056867212221,0.7853626732352778
900,2023-12-21T14:05:05,15.0876,0.5,659.7820561464177,709.7890277419004,696.4485023864823,13.173866461786218,709.8186273285907,711.7673425238604,711.1026660982237,0.45979758291167283
1000,2023-12-21T14:35:05,12.979266666666666,0.5,714.6331041027152,812.5257082999954,786.8412298191258,27.26643768205038,812.5784234012676,817.0439874964591,815.2414347383116,1.1072425970350182
1050,2023-12-21T15:30:05,12.3211,0.5,815.114287525983,867.8007950909669,856.1429296823317,13.333439323078249,867.8250531863558,869.72727944894,869.1881228524296,0.5117247141049391
1100,2023-12-21T15:55:05,8.241566666666667,0.5,867.400677759535,919.5961275004966,906.6039495170619,14.226206829710787,919.6158422224662,923.0433296532508,921.8683167055946,1.131049721725776
1150,2023-12-21T16:15:05,10.4538,0.5,921.374226192187,976.5273367270262,965.3074977262426,13.30006394950999,976.5469840873308,978.1011714853059,977.1730371585818,0.4362234511687637
1200,2023-12-21T16:35:05,10.577066666666667,0.5,977.1776022220729,1032.2872485423998,1021.8285765069006,12.81895502278258,1032.3068085783027,1033.5218094396755,1032.796643753442,0.3444135107428439
1250,2023-12-21T16:55:05,7.8209,0.5,1031.3722965053457,1085.4044208869186,1074.9705047483692,12.928707565994072,1085.4142477703792,1086.097385158225,1085.791740889592,0.19419519856264325
1350,2023-12-21T17:05:05,7.269866666666667,0.5,1081.5827634275774,1192.4799262808888,1173.1295323337126,26.318589764686422,1192.4914602285512,1194.0694779609307,1193.1253611571221,0.5070927826254586
1400,2023-12-21T17:16:47,6.059733333333333,0.5,1191.9295859914855,1246.0084919920942,1236.2630812947439,12.745238059573863,1245.8012366065386,1247.0926165882775,1246.1159439797177,0.2896289015279441
1450,2023-12-21T17:27:03,5.759133333333334,0.5,1244.443801632151,1298.96603567895,1289.661254281197,12.768731639521578,1298.9756182860212,1301.1251470987252,1299.6459772088447,0.6047955897091397
1500,2023-12-21T17:36:49,6.4024,0.5,1297.725138345646,1353.5555385812884,1344.9734526425138,12.179386975771571,1353.5655427946845,1354.2170386386454,1353.8856697368672,0.184741053733852
1100,2023-12-21T17:47:01,5.126833333333334,0.5,980.8843222169442,1379.8219730142591,1086.2453960256646,109.94983468230593,474.11335722087824,980.2767596630185,694.3504187473791,156.55984879507722
100,2023-12-18T09:40:21,0.2844666666666667,0.5,18.99999999999816,21.438718529480692,20.59787331773772,0.7409450050398403,-2.081992329684226,100.14113808119257,44.07009848558036,31.94192278684612
600,2023-12-18T09:45:22,68.85063333333332,0.5,19.676584505024305,460.95446054664217,328.80188727788527,148.1742674227937,460.381716103524,464.7840338214446,461.7260368881039,0.9001480011447601
650,2023-12-18T11:15:20,20.2125,0.5,461.7719940790121,498.693320094647,486.02830908320277,10.544809885038116,498.738406348827,503.1655937976201,501.63915326503604,1.14253043267241
700,2023-12-18T12:00:20,18.146333333333335,0.5,502.1963953254599,539.6755383374407,527.2052086734669,10.711080079051387,539.7202193994906,544.179023247561,542.6984815335711,1.1453152799067134
750,2023-12-18T12:45:20,17.98143333333333,0.5,542.7519504905795,585.0247995932459,572.5568971396002,11.503140548479918,585.0597927624624,588.0295549512535,587.2740613090892,0.8632580495497593
800,2023-12-18T13:20:22,16.72533333333333,0.5,586.9270388103323,631.5527500226242,619.2281678707698,11.772487335731958,631.5824853267236,634.2704527007666,632.9394648049451,0.5259910495057434
850,2023-12-18T13:50:22,14.923399999999999,0.5,632.1157152465312,679.7169717383125,666.8505037333564,12.661649464373335,679.7468056953214,681.222073897773,680.9839871252049,0.3624226472634593
900,2023-12-18T14:20:22,13.9932,0.5,680.2548058235261,728.0479983512931,716.0059391775617,12.484363592275578,728.0778820976691,730.1474935384642,729.6254565087576,0.5191791785989198
950,2023-12-18T14:50:22,13.6572,0.5,728.5797705115401,778.173009368093,766.328109919558,12.829301992727908,778.2030549298423,780.0569982867851,779.741796521372,0.47019703054078793
1000,2023-12-18T15:20:22,13.0326,0.5,778.9676441194606,828.8218446150321,817.5188492540477,12.404421783187665,828.8467901190176,830.1400973332308,829.8007291758132,0.2891001810455289
1050,2023-12-18T15:45:22,14.0248,0.5,828.4904871585313,885.4697652522825,871.8801198933378,13.65196325918532,885.4945137864182,887.7256049051189,886.4837257455767,0.676632402813802
1100,2023-12-18T16:10:22,11.6206,0.5,882.5295688821061,941.9872687419853,928.9831064562115,14.105129808948362,942.0070626842701,943.3974489160714,942.6888818273786,0.3887035930126666
1150,2023-12-18T16:30:22,11.301133333333333,0.5,938.6011702267278,993.2527670079473,983.1488949136098,12.011634785864825,993.2727264860375,995.1295266181451,993.8824887307027,0.6254536092711778
1200,2023-12-18T16:50:22,10.981666666666666,0.5,992.3370640488283,1046.569432473946,1036.767961211625,12.180489267475293,1046.589380969342,1048.7927850908925,1047.5157885911449,0.6804332090089615
1250,2023-12-18T17:10:22,7.793933333333333,0.5,1044.464733480505,1098.1138476220958,1087.3713561751106,12.773439707772093,1097.542825473603,1098.5036324768885,1097.9106488342823,0.25255200408518186
1300,2023-12-18T17:20:22,7.793933333333333,0.5,1095.322876595077,1150.288155674102,1140.311223658439,12.92009733031349,1150.2982677596194,1151.5872160290073,1150.5008502745063,0.28870981781505006
1350,2023-12-18T17:30:22,7.957866666666666,0.5,1141.3029181928432,1252.6924424788574,1235.6704643752498,25.03091345610097,1252.7040574882744,1253.6835650928076,1252.9942142956772,0.2370400774416002
1450,2023-12-18T17:42:02,6.6677333333333335,0.5,1250.5298811421962,1310.3106391271112,1300.753857844887,13.238249862691799,1310.3207932542628,1311.2046630293057,1310.8101632507403,0.2647761470703364
1500,2023-12-18T17:52:12,6.489166666666667,0.5,1308.927594147739,1363.088534885384,1354.1287173998692,11.976610224558476,1363.0984343909008,1364.304338012698,1363.7314503555353,0.38245397048712754
1100,2023-12-18T18:02:16,5.574066666666667,0.5,980.2711960985932,1372.26624536881,1085.8997532242815,108.80080815735437,937.8272824189971,980.0224810884812,954.2868946381235,11.412774833336139
700,2023-12-18T18:14:12,11.056333333333333,0.5,617.0607776294229,945.1679586524551,719.3994024582829,93.1932089637314,401.14249752968954,616.6703577968043,515.5034735652871,68.68158994751924
100,2023-12-15T09:55:15,0.447,0.5,18.958598605423767,19.11056061801001,19.009688444341826,0.04803273572030431,11.20991807169494,51.07589177248292,24.365555067699948,13.394437735108927
600,2023-12-15T10:00:15,67.81733333333334,0.5,19.009528884969882,459.14440189924835,324.5863430939112,147.59403965786075,458.19709157373654,464.0005884671991,459.80748464182926,1.1364518740495593
650,2023-12-15T11:30:10,19.780199999999997,0.5,460.25098828744376,496.9056120293346,484.0656363076722,10.608032472907468,496.9502497330118,501.5544173016816,500.0965346345306,1.3329564178225595
700,2023-12-15T12:15:15,18.71306666666667,0.5,500.49415160226636,538.4734629444163,526.4004712414719,10.567862010617423,538.518462302461,543.1809816176336,541.58911683713,1.1953788561458707
750,2023-12-15T13:00:15,17.9396,0.5,542.2771506038553,583.5981815272671,571.3081777397529,11.101814697908868,583.6329421979127,587.1432942622034,585.6417117781748,0.86039887659688
800,2023-12-15T13:35:15,16.5324,0.5,585.7344757534447,630.4200919445582,617.7948930785427,11.99621917032867,630.4500748553653,633.0638977020299,632.2875398803893,0.7615587190168346
850,2023-12-15T14:05:15,14.544833333333335,0.5,631.7656997781887,678.3059203623015,666.0950482763853,12.249765179325754,678.3355964267233,680.6936730809931,679.5731860921438,0.4243921370496881
900,2023-12-15T14:35:15,15.8331,0.5,680.0603481133585,728.0831060238339,716.5350081739618,12.23805343719572,728.1128495957275,729.8163741116371,729.3906178712417,0.4052468704537987
950,2023-12-15T15:05:15,12.811466666666666,0.5,728.6740197608015,777.2224958133012,765.6231496170309,12.607096250796587,777.2524465943367,780.3135966926544,779.2182172936054,0.7942065832142204
1000,2023-12-15T15:35:15,13.748433333333333,0.5,779.1071845676634,829.1360162879662,818.3348554757044,12.298534169248828,829.1608578890064,831.1313543110377,830.5689293814028,0.5493162279735998
1050,2023-12-15T16:00:15,14.376533333333333,0.5,830.157361066289,889.4093048121813,875.2616834852522,14.15997441759781,889.4340610555786,891.2413216735197,890.3334840237579,0.5111157605481221
1100,2023-12-15T16:25:15,10.856300000000001,0.5,886.7916739596985,939.3601256327242,928.8507687393883,12.774153119148428,939.380085174439,941.2390898534289,940.5301327688171,0.5150895745188028
1150,2023-12-15T16:45:15,10.604533333333334,0.5,939.458536904509,992.3653893359402,981.537400964961,12.764223063695125,992.3851704435382,993.5523896425427,993.0452693882812,0.28056347175915225
1200,2023-12-15T17:05:15,10.9052,0.5,991.5579823924636,1045.9272836508994,1035.1567634548903,12.666441556229032,1045.9469608194158,1047.5355643175233,1046.6445041035322,0.4581244652046032
1250,2023-12-15T17:25:15,7.498666666666667,0.5,1044.2596852167335,1097.7277102672738,1087.002860905822,12.25075023015683,1097.7374629220712,1099.0637546160913,1098.0500426437693,0.30494367980927384
1300,2023-12-15T17:35:15,8.667166666666667,0.5,1095.8398249548045,1149.0439244081397,1140.767620580867,11.156795424669275,1148.1814762875292,1149.1575999227916,1148.9399860340989,0.27045651292732215
1350,2023-12-15T17:45:15,6.654733333333334,0.5,1144.3434861187707,1199.481141711261,1190.0519845713504,12.815960644057826,1199.2648334483765,1200.289551074387,1199.5224408185534,0.20230190918529392
1400,2023-12-15T17:55:15,6.074866666666667,0.5,1196.6795487781928,1250.1133504581073,1241.927499285703,12.190784355786539,1249.7460223165895,1251.007124128718,1250.1011596375538,0.2663504910374852
1450,2023-12-15T18:05:15,6.664,0.5,1247.3390193979722,1304.5315839584223,1294.7489850309216,12.092762223115477,1304.54157917465,1306.2255899587394,1305.3509492249361,0.5748130578997633
1500,2023-12-15T18:15:15,6.108666666666666,0.5,1301.350964218902,1360.9098623792124,1351.7547059114372,13.177592814403928,1360.9197875418945,1362.2242245931147,1361.4396489131943,0.43620992741914816
1100,2023-12-15T18:25:15,19.1637,0.5,681.0236683006304,1341.2582692038195,871.4884020980442,182.9901785128836,418.63578538730235,680.3300140169633,535.9099093282402,85.56599282363324
100,2023-12-14T09:30:12,0.5032,0.5,18.999999999997158,70.68314882476567,50.72240389125079,16.207606806677923,-3605.9820784679614,318.714624388489,-1595.1392644958062,1326.312178377241
600,2023-12-14T09:35:12,68.1228,0.5,19.266079129111624,458.15222771888784,325.39463820814103,147.3383187051443,458.2420051788149,462.47559763452773,459.58522465793254,0.741164008953152
650,2023-12-14T11:05:12,20.849066666666666,0.5,459.1182606052025,495.43710729126303,483.4941601894875,10.100761921607365,495.4821658932857,499.058001504532,498.2859547778982,1.0028552604913985
700,2023-12-14T11:50:13,19.399800000000003,0.5,498.6922208428732,538.8426808202149,525.9354876866431,11.193116205682513,538.8874978895793,542.6358180134921,541.5929838035942,1.0071400093917078
750,2023-12-14T12:35:12,16.608,0.5,541.1458523964102,583.1087686599806,570.5241785352518,11.528337436969414,583.1431954218872,587.1314573776411,585.5253359536981,1.1008710603086982
800,2023-12-14T13:10:12,14.756,0.5,585.7607185780944,629.1041250689933,616.569814400046,11.813482863870945,629.1340427559858,632.1311787815779,631.0578556156363,0.8564935361226118
850,2023-12-14T13:40:12,13.708,0.5,630.5930685471394,677.1053454354719,664.4295384995239,12.562491937267316,677.1351029746842,680.1001217269666,679.0795582919919,0.830180494307745
900,2023-12-14T14:10:13,14.984533333333333,0.5,677.5898840086884,727.8437815474748,715.6186839419559,12.984364748002806,727.8730437893933,730.6015956184658,729.8191749275753,0.7757013198867297
950,2023-12-14T14:40:13,13.96,0.5,729.1241701138351,777.2443299150033,765.7884332132173,12.25757378910041,776.8351239159921,778.3556985728159,777.6369250725426,0.521224014381087
1000,2023-12-14T15:10:13,12.7472,0.5,776.8374360004673,827.3803831260257,815.5416195792071,12.914668641644917,827.4052795665028,829.3189388079982,828.7694242295285,0.5102182120349718
1050,2023-12-14T15:35:13,9.951866666666666,0.5,828.5876511147944,890.6571583179137,872.8497485756707,17.758457007991222,890.6820538635076,893.8967214760075,892.6520022351145,1.0164169465055606
1100,2023-12-14T16:00:13,9.424566666666667,0.5,887.2698979818961,944.0247045876828,931.8760484455212,14.63930881914358,944.0444426189966,947.1731843303852,945.6172790980594,0.7537309256382383
1150,2023-12-14T16:20:13,10.213166666666666,0.5,945.2288381344988,995.4170707524886,985.9671528647267,11.907836518626443,995.4365214562933,997.4853607324915,996.5271088458798,0.5728758648095342
1200,2023-12-14T16:40:13,10.550266666666666,0.5,995.1651867218316,1048.4290278182586,1038.8186178302137,12.054669392056786,1047.205921842702,1048.853577567909,1048.5113055603538,0.287603703914477
1250,2023-12-14T17:00:14,7.3709999999999996,0.5,1046.5688484501734,1098.939132195286,1087.5501293246398,12.51318593203268,1098.6372286342892,1099.1777512811905,1098.8636595542614,0.15031453196543124
1300,2023-12-14T17:10:13,7.460666666666667,0.5,1097.1785698888998,1149.8746875261052,1139.5683206417577,12.403742356047726,1149.8844800300305,1151.139650810655,1150.4601283608336,0.3610258448613432
1350,2023-12-14T17:20:13,5.8016,0.5,1147.5058958790323,1201.7586110273594,1191.0663547615798,12.8598286052495,1201.7683812071748,1203.3238470685594,1202.3478656544505,0.5430771178744728
1400,2023-12-14T17:30:13,6.141333333333334,0.5,1202.4065452257346,1253.4498761367472,1244.772357619116,11.654589114075785,1253.4592203177795,1254.1402435792459,1253.8699664674207,0.19626132748778471
1450,2023-12-14T17:40:13,6.651066666666667,0.5,1251.9896373635565,1306.861855495972,1298.1001649702325,12.284908001301568,1306.871777776274,1308.7558159043863,1307.5039564171482,0.5041271300016061
1500,2023-12-14T17:50:18,6.168166666666666,0.5,1307.94925437044,1360.4294253598907,1351.9087739966037,11.295935014219326,1360.439428943087,1361.3884562319745,1360.8209665120112,0.3072081006359506
1100,2023-12-14T18:00:18,9.637333333333334,0.5,959.4240040458723,1357.5179005227037,1027.6111138210724,101.93133602145174,461.7521619774707,972.6532079770302,714.8278506936986,164.76459176298437
600,2023-12-12T10:00:09,54.848,0.5,19.462128331747813,455.91458859009913,293.84957988367404,151.089735285932,455.19120069380347,456.1279654805262,455.8862428248629,0.27656217372783615
400,2023-12-12T11:00:09,0.07843333333333334,0.5,458.99497190635884,458.99497190635884,458.99497190635884,0,327.45209757238763,458.68778574280395,371.11545561207856,37.79110817021026
700,2023-12-12T11:40:09,34.27386666666666,0.5,323.2003116232372,539.5501983038802,476.1465121141226,64.40004620170991,539.5942243991337,543.0673786637881,540.4273790584266,0.6998144743699812
500,2023-12-12T12:25:09,0.07933333333333333,0.5,544.8147493039432,544.8147493039432,544.8147493039432,0,394.36599963103345,544.0024104107563,434.96718801993364,40.40670816749686
800,2023-12-12T13:05:09,23.816333333333333,0.5,391.547097571849,627.3771463940625,555.8008789094308,70.4381775433706,626.9343605936147,631.2587901506058,627.697138375914,0.9553416074685003
600,2023-12-12T13:35:10,35.635999999999996,0.5,469.3330235988317,633.5351121127605,508.206774065745,42.65813841013608,467.49893906848,469.3110930557982,468.60347012483186,0.5166098603035454
900,2023-12-12T14:15:10,26.155066666666666,0.5,461.66404209213215,729.3719725985811,673.7379579357275,69.29514614163278,727.4561046842214,730.8662313724958,728.8038836410626,0.8916446289967431
700,2023-12-12T14:50:27,26.403200000000002,0.5,552.6766468085823,733.0283988165465,595.2524253055394,47.02781689169272,549.4128648826731,552.6701622175624,551.7902097651806,0.923060117978407
1000,2023-12-12T15:20:26,23.950266666666668,0.5,543.0777248809027,833.5519727808279,777.2614801550163,73.07944779505969,830.0167833082205,833.7606094116636,831.9943590774143,1.370739118072495
800,2023-12-12T15:51:51,16.2987,0.5,646.3621244522426,835.5306358974631,695.3697861923796,49.73478376778408,642.274337257837,646.3301592272016,644.9229080875341,1.1475741626255604
1100,2023-12-12T16:10:25,19.975,0.5,636.721730020814,943.6786446755236,887.7905796572577,76.60561990908708,941.4136399095573,944.233572781804,942.7876378658079,0.9258544540296778
900,2023-12-12T16:37:23,11.702499999999999,0.5,743.4688223694748,944.8290152084955,794.4841874197944,53.10299223972465,739.8941822583879,743.4212117263542,741.9868256031476,1.0074677324041477
1200,2023-12-12T16:50:35,15.527666666666667,0.5,706.9612316054554,1047.6146440767077,994.8021979766404,77.2823362948253,1043.4171099668388,1048.832653973044,1045.6757132140087,1.6045523057949032
1000,2023-12-12T17:11:53,0.0167,0.5,1047.9989283812174,1047.9989283812174,1047.9989283812174,0,843.9475680196397,1046.7604402123382,901.5988242896557,51.847523249116925
1300,2023-12-12T17:20:32,11.142533333333335,0.5,824.2340275204333,1149.989871306935,1098.5553284039374,74.36580943496126,1146.562141599314,1152.7427627336556,1148.5066680969865,1.4637498517454715
1100,2023-12-12T17:35:09,7.626666666666667,0.5,953.1933462479794,1153.0892299585976,998.0647063075811,50.16638074680703,948.1365564603793,953.1631370123707,951.489485472898,1.4114829421073782
1400,2023-12-12T17:44:07,4.995900000000001,0.5,932.8404898175504,1245.2074521217216,1147.5930410576811,95.39608874913799,1240.4601667176014,1260.3802190611314,1248.907464801652,6.1123229003507475
1200,2023-12-12T17:57:59,6.346433333333334,0.5,1054.9831887064145,1260.42486853039,1098.9314316318403,52.50049560771533,1052.2961962253562,1055.9485528462264,1054.9190299123295,1.0872734319350081
1500,2023-12-12T18:05:00,4.474166666666666,0.5,1034.7202651588887,1352.157426606005,1254.1757511888354,96.18210308471953,1346.1577596100788,1366.510340433379,1355.0233773183818,6.756683758178987
1200,2023-12-12T18:18:00,,0.5,,,,,,,,
600,2023-12-11T09:42:16,70.756,0.5,17.410952264436144,460.6093284572853,326.63061659804663,149.70197080854587,458.4523743714526,463.1329406886143,460.61786273798555,1.3213695742468186
650,2023-12-11T11:17:17,20.98933333333333,0.5,460.9298035259053,497.2707329415283,485.02726444410547,10.135679625596676,497.30922043403166,501.05438830804667,499.8254447861085,1.094328311503375
700,2023-12-11T11:57:17,16.851,0.5,501.6264341280403,537.0480252959196,525.0485757719476,10.293439672187723,537.0823277532573,541.0616913847587,539.6837577658893,1.1683058551921368
750,2023-12-11T12:32:17,17.238,0.5,541.202408110621,582.0916820447678,569.6046945180557,11.319652457234328,582.1248067060498,585.0240124094414,584.2178259922363,0.8423117663218451
800,2023-12-11T13:07:17,16.0744,0.5,584.6676109465334,627.3936303519866,615.7193508743944,11.42070970683082,627.4219206129627,630.0492341864835,629.2308523859848,0.7504557837825735
850,2023-12-11T13:37:17,15.476799999999999,0.5,629.7876229422327,675.7496847987736,662.8008456816299,12.178442142523094,675.7687082666887,676.2101061343785,676.0877784562354,0.11388174936768468
900,2023-12-11T13:57:22,15.6043,0.5,675.9737753725785,725.0507267652378,712.8651348849908,12.778281645351127,725.0896942387924,727.2673096126994,726.8487916655122,0.4810626981995059
950,2023-12-11T14:37:22,14.390666666666668,0.5,727.0951982801344,775.6333566749895,764.0536641124919,12.424892637324769,775.6619798795691,776.9558786290894,776.4355667099671,0.3747668093458318
1000,2023-12-11T15:07:22,7.4152,0.5,776.9136318753663,829.4873277135436,809.4167941780413,14.826827229425053,824.4580571000315,831.0000792411447,827.0675901569083,1.8768511643810462
1050,2023-12-11T15:17:22,15,0.5,831.1161428728228,887.8925261765913,876.9812572778699,13.195998955925845,887.9222991636047,890.213709544837,888.7710832465403,0.6731000361606861
1100,2023-12-11T15:47:22,10.535233333333334,0.5,890.3244490459765,941.3456418831058,929.180602613338,12.439386894181606,941.3645680127461,942.5762937160266,941.7981976262748,0.3840185368419954
1150,2023-12-11T16:07:22,9.200099999999999,0.5,939.553586663329,993.4446172254093,981.508718783946,13.611513194257345,993.4615187620822,995.1920099792002,994.3876247453537,0.4959418816593421
1200,2023-12-11T16:27:22,9.272,0.5,994.9415718856908,1045.7640081852617,1035.5018551316339,12.506035408529117,1045.7348365205603,1046.34121878005,1046.0639411703987,0.20432449196390512
1250,2023-12-11T16:47:22,10.627566666666667,0.5,1045.682695074327,1097.557929510849,1088.8983665123208,11.427520464231055,1097.518048279611,1098.4985776566589,1097.8887112081522,0.2922891311176964
1300,2023-12-11T17:07:22,2.3192,0.5,1097.9891872140158,1197.1286201149162,1146.662089656278,34.650004469486305,646.5727332959113,1197.1295977094815,1062.6581087256018,152.03459857923994
1350,2023-12-11T17:12:22,8.418666666666667,0.5,1144.8496417632414,1203.7105003628105,1194.5536351565013,12.814145045100991,1203.7241276609166,1204.2386771220758,1203.9645484814569,0.13292907883881844
1400,2023-12-11T17:27:22,2.792533333333333,0.5,1202.627539054156,1252.1054621071607,1237.6150678517201,14.555640173074037,1248.8371572363267,1257.0151534718461,1253.193107670708,2.2958270407389034
1450,2023-12-11T17:37:22,6.4521,0.5,1256.0973850875598,1309.8911690718296,1301.3438365291693,11.606614785625101,1309.901350441563,1310.1608093637058,1310.0100825296588,0.07669947242410757
1500,2023-12-11T17:47:27,3.153833333333333,0.5,1310.127407891996,1357.2280437602974,1346.9091530932096,12.677747135621388,1357.2386473888907,1361.6857009038386,1359.6951492720216,1.237547713505447
1100,2023-12-11T17:58:23,5.476466666666667,0.5,987.1962377997133,1364.8419918196741,1091.599510536161,104.16282692676441,433.002309961259,986.398497592852,670.7011807225372,166.3304463819814
600,2023-12-08T10:15:08,72.38933333333333,0.5,17.488349104365497,428.8880372801616,285.70552816210903,142.852238586269,428.9797771299709,431.93175776486623,431.2390567651422,0.7882727943402874
650,2023-12-08T11:50:08,24.554366666666667,0.5,431.969079642171,472.9624359257573,458.705911311518,11.74622301223821,472.99977582641316,477.19722257374815,475.6341175704369,1.3347386732327415
